Método,Quadro (imagem),min_val,max_val
TM_CCORR_NORMED,im159,0.0,0.9192682504653931
TM_CCORR_NORMED,im160,0.0,0.9295387268066406
TM_CCORR_NORMED,im161,0.0,0.93527752161026
TM_CCORR_NORMED,im162,0.0,0.947200357913971
TM_CCORR_NORMED,im163,0.0,0.9510456919670105
TM_CCORR_NORMED,im164,0.0,0.9533249139785767
TM_CCORR_NORMED,im165,0.0,0.9609591960906982
TM_CCORR_NORMED,im166,0.0,0.9663755893707275
TM_CCORR_NORMED,im167,0.0,0.9684017896652222
TM_CCORR_NORMED,im168,0.0,0.9731175303459167
TM_CCORR_NORMED,im169,0.0,0.9744827151298523
TM_CCORR_NORMED,im170,0.0,0.9747646450996399
TM_CCORR_NORMED,im171,0.0,0.9748055338859558
TM_CCORR_NORMED,im172,0.0,0.9738922715187073
TM_CCORR_NORMED,im173,0.0,0.9733055830001831
TM_CCORR_NORMED,im174,0.0,0.9718315601348877
TM_CCORR_NORMED,im175,0.0,0.9703564047813416
TM_CCORR_NORMED,im176,0.0,0.9698304533958435
TM_CCORR_NORMED,im177,-0.0007922107470221817,0.969430148601532
TM_CCORR_NORMED,im178,0.0,0.9694451689720154
TM_CCORR_NORMED,im179,0.0,0.9694411158561707
TM_CCORR_NORMED,im180,0.0,0.9710233211517334
TM_CCORR_NORMED,im181,-0.0015844214940443635,0.9717316627502441
TM_CCORR_NORMED,im182,0.0,0.9719856977462769
TM_CCORR_NORMED,im183,0.0,0.9725121259689331
TM_CCORR_NORMED,im184,0.0,0.9734070897102356
TM_CCORR_NORMED,im185,0.0,0.9738478064537048
TM_CCORR_NORMED,im186,0.0,0.9753596186637878
TM_CCORR_NORMED,im187,0.0,0.9771407842636108
TM_CCORR_NORMED,im188,0.0,0.9774987101554871
TM_CCORR_NORMED,im189,-0.0003961053735110909,0.9785749316215515
TM_CCORR_NORMED,im190,0.0,0.9789994955062866
TM_CCORR_NORMED,im191,0.0,0.9790485501289368
TM_CCORR_NORMED,im192,-0.0007922107470221817,0.9788961410522461
TM_CCORR_NORMED,im193,0.0,0.9783052802085876
TM_CCORR_NORMED,im194,0.0,0.9782140851020813
TM_CCORR_NORMED,im195,0.0,0.9770586490631104
TM_CCORR_NORMED,im196,-0.0003961053735110909,0.9764285683631897
TM_CCORR_NORMED,im197,0.0,0.9759882688522339
TM_CCORR_NORMED,im198,0.0,0.9744376540184021
TM_CCORR_NORMED,im199,0.0,0.9721299409866333
TM_CCORR_NORMED,im200,0.0,0.9711682796478271
TM_CCORR_NORMED,im201,0.0,0.9667619466781616
TM_CCORR_NORMED,im202,0.0,0.9655117392539978
TM_CCORR_NORMED,im203,0.0,0.9657769799232483
TM_CCORR_NORMED,im204,0.0,0.9672811627388
TM_CCORR_NORMED,im205,0.0,0.9639865159988403
TM_CCORR_NORMED,im206,0.0,0.960819661617279
TM_CCORR_NORMED,im207,0.0,0.9487558007240295
TM_CCORR_NORMED,im208,0.0,0.9492974281311035
TM_CCORR_NORMED,im209,0.0,0.9497896432876587
TM_CCORR_NORMED,im210,0.0,0.9498000144958496
TM_CCORR_NORMED,im211,-0.0003961053735110909,0.9492518305778503
TM_CCORR_NORMED,im212,-0.0007922107470221817,0.9484346508979797
TM_CCORR_NORMED,im213,0.0,0.9463620185852051
TM_CCORR_NORMED,im214,0.0,0.9459176659584045
TM_CCORR_NORMED,im215,0.0,0.9460639953613281
TM_CCORR_NORMED,im216,-0.001980526838451624,0.9467068910598755
